'cbsa','cbsa_name','cbsa_state','zcta5','zcta5_name'
'42220','Santa Rosa, CA','CA','95436','Forestville, CA'
'42220','Santa Rosa, CA','CA','95439','Fulton, CA'
'42220','Santa Rosa, CA','CA','95441','Geyserville, CA'
'42220','Santa Rosa, CA','CA','95442','Glen Ellen, CA'
'42220','Santa Rosa, CA','CA','95444','Graton, CA'
'42220','Santa Rosa, CA','CA','95446','Guerneville, CA'
'42220','Santa Rosa, CA','CA','95448','Healdsburg, CA'
'42220','Santa Rosa, CA','CA','95450','Timber Cove, CA'
'42220','Santa Rosa, CA','CA','95452','Kenwood, CA'
'42220','Santa Rosa, CA','CA','95462','Monte Rio, CA'
'42220','Santa Rosa, CA','CA','95465','Occidental, CA'
'42220','Santa Rosa, CA','CA','95471','Guerneville, CA'
'42220','Santa Rosa, CA','CA','95472','Sebastopol, CA'
'42220','Santa Rosa, CA','CA','95476','Sonoma, CA'
'42220','Santa Rosa, CA','CA','95486','Monte Rio, CA'
'42220','Santa Rosa, CA','CA','95492','Windsor, CA'
'42220','Santa Rosa, CA','CA','95497','Sea Ranch, CA'
'42340','Savannah, GA','CA','30446','Newington, GA'
'42340','Savannah, GA','GA','31302','Bloomingdale, GA'
'42340','Savannah, GA','GA','31303','Clyo, GA'
'42340','Savannah, GA','GA','31307','Eden, GA (PO Boxes)'
'42340','Savannah, GA','GA','31308','Ellabell, GA'
'42340','Savannah, GA','GA','31312','Guyton, GA'
'42340','Savannah, GA','GA','31318','Meldrim, GA (PO Boxes)'
'42340','Savannah, GA','GA','31321','Pembroke, GA'
'42340','Savannah, GA','GA','31322','Pooler, GA'
'42340','Savannah, GA','GA','31324','Richmond Hill, GA'
'42340','Savannah, GA','GA','31326','Rincon, GA'
'42340','Savannah, GA','GA','31328','Tybee Island, GA'
'42340','Savannah, GA','GA','31329','Springfield, GA'
'42340','Savannah, GA','GA','31401','Savannah, GA'
'42340','Savannah, GA','GA','31404','Savannah, GA'
'42340','Savannah, GA','GA','31405','Savannah, GA'
'42340','Savannah, GA','GA','31406','Savannah, GA'
'42340','Savannah, GA','GA','31407','Port Wentworth, GA'
'42340','Savannah, GA','GA','31408','Garden City, GA'
'42340','Savannah, GA','GA','31409','Savannah, GA'
'42340','Savannah, GA','GA','31410','Wilmington Island, GA'
'42340','Savannah, GA','GA','31411','Skidaway Island, GA'
'42340','Savannah, GA','GA','31415','Savannah, GA'
'42340','Savannah, GA','GA','31419','Savannah, GA'
'42340','Savannah, GA','GA','99999','99999'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','GA','17814','Benton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','17815','Bloomsburg, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','17878','Stillwater, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18201','Hazleton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18202','Hazleton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18216','Beaver Meadows, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18219','Conyngham, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18221','Drifton, PA (PO Boxes)'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18222','Drums, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18223','Ebervale, PA (PO Boxes)'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18224','Freeland, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18225','Harleigh, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18234','Lattimer, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18239','Milnesville, PA (PO Boxes)'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18241','Nuremberg, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18244','Parryville, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18246','Rock Glen, PA (PO Boxes)'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18249','Sugarloaf, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18251','Sybertsville, PA (PO Boxes)'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18255','Weatherly, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18256','Weston, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18403','Archbald, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18407','Carbondale, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18411','Clarks Summit, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18414','Dalton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18419','Factoryville, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18420','Fleetville, PA (PO Boxes)'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18421','Forest City, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18424','Gouldsboro, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18433','Jermyn, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18434','Jessup, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18436','Lake Ariel, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18444','Moscow, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18446','Nicholson, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18447','Olyphant, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18452','Blakely, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18471','Waverly, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18503','Scranton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18504','Scranton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18505','Scranton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18507','Moosic, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18508','Scranton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18509','Scranton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18510','Scranton, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18512','Dunmore, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18517','Taylor, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18518','Old Forge, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18519','Dickson City, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18602','Bear Creek Village, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18603','Berwick, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18610','Blakeslee, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18612','Dallas, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18614','Dushore, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18615','Falls, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18617','Glen Lyon, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18618','Harveys Lake, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18621','Hunlock Creek, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18622','Huntington Mills, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18623','Laceyville, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18625','Lake Winola, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18629','Mehoopany, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18630','Meshoppen, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18634','Nanticoke, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18635','Nescopeck, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18636','Noxen, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18640','Pittston, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18641','Dupont, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18642','Duryea, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18643','Exeter, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18644','Wyoming, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18651','Plymouth, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18653','Ransom, PA (PO Boxes)'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18655','Shickshinny, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18656','Sweet Valley, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18657','Tunkhannock, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18660','Wapwallopen, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18661','White Haven, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18701','Wilkes-Barre, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18702','Wilkes-Barre, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18704','Kingston, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18705','Wilkes-Barre, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18706','Wilkes Barre, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18707','Mountain Top, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18708','Shavertown, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18709','Luzerne, PA'
'42540','Scranton--Wilkes-Barre--Hazleton, PA','PA','18844','Springville, PA'
'42660','Seattle-Tacoma-Bellevue, WA','PA','98001','Lakeland North, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98002','Auburn, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98003','Federal Way, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98004','Bellevue, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98005','Bellevue, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98006','Bellevue, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98007','Bellevue, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98008','Bellevue, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98010','Black Diamond, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98011','Bothell, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98012','Mill Creek, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98014','Carnation, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98019','Duvall, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98020','Edmonds, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98021','Bothell, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98022','Enumclaw, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98023','Federal Way, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98024','Fall City, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98026','Edmonds, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98027','Issaquah, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98028','Kenmore, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98029','Issaquah, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98030','Kent, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98031','East Hill-Meridian, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98032','Kent, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98033','Kirkland, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98034','Kirkland, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98036','Lynnwood, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98037','Lynnwood, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98038','Maple Valley, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98039','Medina, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98040','Mercer Island, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98042','Covington, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98043','Mountlake Terrace, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98045','North Bend, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98047','Pacific, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98050','Preston, WA (PO Boxes)'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98051','Ravensdale, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98052','Redmond, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98053','Union Hill-Novelty Hill, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98055','Renton, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98056','Renton, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98057','Renton, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98058','Fairwood, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98059','Renton, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98065','Snoqualmie, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98068','Snoqualmie Pass, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98070','Vashon, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98072','Woodinville, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98074','Sammamish, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98075','Sammamish, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98077','Cottage Lake, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98087','North Lynnwood, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98092','Auburn, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98101','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98102','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98103','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98104','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98105','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98106','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98107','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98108','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98109','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98112','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98115','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98116','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98117','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98118','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98119','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98121','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98122','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98125','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98126','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98133','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98134','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98136','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98144','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98146','White Center, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98148','Burien, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98155','Shoreline, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98164','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98166','Burien, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98168','Tukwila, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98177','Shoreline, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98178','Bryn Mawr-Skyway, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98188','SeaTac, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98198','Des Moines, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98199','Seattle, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98201','Everett, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98203','Everett, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98204','Everett, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98205','Lake Stevens, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98207','Everett, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98208','Everett, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98223','Arlington, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98224','Baring, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98241','Darrington, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98251','Gold Bar, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98252','Granite Falls, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98256','Index, WA (PO Boxes)'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98258','Lake Stevens, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98270','Marysville, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98271','Marysville, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98272','Monroe, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98275','Mukilteo, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98288','Skykomish, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98290','Snohomish, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98292','Stanwood, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98294','Sultan, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98296','Silver Firs, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98303','Anderson Island, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98304','Ashford, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98321','Buckley, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98323','Carbonado, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98327','DuPont, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98328','Eatonville, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98329','Wauna, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98330','Elbe, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98332','Maplewood, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98333','Fox Island, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98335','Artondale, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98338','Graham, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98349','Longbranch, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98351','Longbranch, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98354','Milton, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98360','Orting, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98371','Puyallup, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98372','Puyallup, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98373','South Hill, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98374','South Hill, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98375','South Hill, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98385','South Prairie, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98387','Spanaway, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98388','Steilacoom, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98390','Sumner, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98391','Bonney Lake, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98394','Key Center, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98396','Wilkeson, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98402','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98403','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98404','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98405','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98406','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98407','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98408','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98409','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98416','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98418','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98421','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98422','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98424','Fife, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98430','Tacoma, Camp Murray, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98433','Fort Lewis, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98438','McChord AFB, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98439','Lakewood, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98443','Waller, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98444','Parkland, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98445','Parkland, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98446','Frederickson, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98447','Parkland, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98465','Tacoma, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98466','University Place, WA'
'42660','Seattle-Tacoma-Bellevue, WA','WA','98467','University Place, WA'
